Index    Invoke Time(sec)       Use Size(byte)     Total Size(byte)         Total Object                    GC Time(ms) GC 2109 invokes.   50.642814535
    1               0.073              2229240              2246640                56166         1.05890299999999992764
    2               0.096              2229200              2246640                56166         1.00145699999999715502
    3               0.119              2229200              2246640                56166         0.99816199999999688508
    4               0.143              2229200              2246640                56166         1.04484400000001698139
    5               0.166              2229200              2246640                56166         0.98446800000001610798
    6               0.188              2229200              2246640                56166         0.98850899999999852774
    7               0.211              2229200              2246640                56166         1.05031599999999558648
    8               0.234              2229200              2246640                56166         1.00818500000002253536
    9               0.257              2229200              2246640                56166         1.03027500000002492087
   10               0.280              2229200              2246640                56166         1.00951100000001847690
   11               0.304              2229200              2246640                56166         1.40149300000003140809
   12               0.329              2229200              2246640                56166         1.05743900000004886763
   13               0.353              2229200              2246640                56166         1.14084399999997421205
   14               0.377              2229200              2246640                56166         1.09527100000000876534
   15               0.401              2229200              2246640                56166         1.07092800000002652538
   16               0.426              2229200              2246640                56166         1.10594799999996773465
   17               0.450              2229200              2246640                56166         1.09794499999998906858
   18               0.473              2229200              2246640                56166         1.08643099999999881433
   19               0.496              2229200              2246640                56166         1.08411999999996622179
   20               0.520              2229200              2246640                56166         1.11288700000000684298
   21               0.544              2229200              2246640                56166         1.13798600000003524713
   22               0.567              2229200              2246640                56166         1.09776100000003040691
   23               0.590              2229200              2246640                56166         1.08387700000001085954
   24               0.614              2229200              2246640                56166         1.05663200000005730317
   25               0.638              2229200              2246640                56166         1.52961900000003758748
   26               0.661              2229200              2246640                56166         1.05993600000009458029
   27               0.685              2229200              2246640                56166         1.01680999999997911942
   28               0.709              2229200              2246640                56166         1.07108900000008055997
   29               0.733              2229200              2246640                56166         1.21545500000008743768
   30               0.759              2229200              2246640                56166         1.09369200000009048068
   31               0.783              2229200              2246640                56166         1.07947699999999535692
   32               0.808              2229200              2246640                56166         1.07171600000000033504
   33               0.832              2229200              2246640                56166         1.21479999999996035598
   34               0.856              2229200              2246640                56166         1.04382899999999612106
   35               0.879              2229200              2246640                56166         0.98869000000001427964
   36               0.903              2229200              2246640                56166         1.08296900000004470144
   37               0.926              2229200              2246640                56166         1.08936299999995434007
   38               0.950              2229200              2246640                56166         1.04729799999991879389
   39               0.974              2229200              2246640                56166         1.12602299999997601532
   40               0.997              2229200              2246640                56166         1.19857999999994913054
   41               1.020              2229200              2246640                56166         1.01244300000002951379
   42               1.046              2229200              2246640                56166         1.04280900000008891482
   43               1.070              2229200              2246640                56166         0.96933199999993391316
   44               1.093              2229200              2246640                56166         1.01571899999997050656
   45               1.117              2229200              2246640                56166         1.11229400000012468297
   46               1.140              2229200              2246640                56166         1.07946400000002995512
   47               1.164              2229200              2246640                56166         1.02979099999989109904
   48               1.187              2229200              2246640                56166         0.98417900000002944694
   49               1.211              2229200              2246640                56166         0.99573399999997036502
   50               1.235              2229200              2246640                56166         1.00760200000005184506
   51               1.258              2229200              2246640                56166         1.03662999999998284295
   52               1.282              2229200              2246640                56166         1.13041800000002190529
   53               1.307              2229200              2246640                56166         1.06180900000008016093
   54               1.331              2229200              2246640                56166         1.18547999999996100939
   55               1.356              2229200              2246640                56166         1.13823699999993088738
   56               1.380              2229200              2246640                56166         1.25365799999999083525
   57               1.405              2229200              2246640                56166         1.12852299999999239333
   58               1.429              2229200              2246640                56166         1.19481400000021054097
   59               1.454              2229200              2246640                56166         1.05675999999998992962
   60               1.477              2229200              2246640                56166         1.07263099999999056422
   61               1.501              2229200              2246640                56166         1.08831599999992256755
   62               1.525              2229200              2246640                56166         1.02589599999980407574
   63               1.548              2229200              2246640                56166         1.15177200000005086622
   64               1.572              2229200              2246640                56166         1.07094799999973844251
   65               1.595              2229200              2246640                56166         1.04963000000024564429
   66               1.619              2229200              2246640                56166         1.05462599999994743882
   67               1.642              2229200              2246640                56166         0.98937700000001349565
   68               1.666              2229200              2246640                56166         1.06747700000009437815
   69               1.691              2229200              2246640                56166         1.04678600000007726578
   70               1.714              2229200              2246640                56166         1.08095900000004796482
   71               1.738              2229200              2246640                56166         1.06878999999970858426
   72               1.763              2229200              2246640                56166         1.10232599999982028294
   73               1.787              2229200              2246640                56166         1.09525299999990721744
   74               1.812              2229200              2246640                56166         1.09707900000000080354
   75               1.836              2229200              2246640                56166         1.08090500000002087688
   76               1.861              2229200              2246640                56166         1.12379099999992959624
   77               1.885              2229200              2246640                56166         1.12721899999979058293
   78               1.909              2229200              2246640                56166         1.07816700000018528272
   79               1.933              2229200              2246640                56166         1.00162600000008872314
   80               1.956              2229200              2246640                56166         1.02164899999990232971
   81               1.980              2229200              2246640                56166         1.11963299999984222666
   82               2.004              2229200              2246640                56166         1.08674100000039075553
   83               2.028              2229200              2246640                56166         1.05334700000003778086
   84               2.054              2229200              2246640                56166         1.01212100000003246691
   85               2.078              2229200              2246640                56166         1.08797499999990776587
   86               2.102              2229200              2246640                56166         1.11388800000034038362
   87               2.126              2229200              2246640                56166         1.30924299999968241082
   88               2.151              2229200              2246640                56166         1.12454900000003021887
   89               2.175              2229200              2246640                56166         1.08942399999989447679
   90               2.199              2229200              2246640                56166         1.09206700000008538609
   91               2.224              2229200              2246640                56166         1.12931899999990648098
   92               2.248              2229200              2246640                56166         1.07366200000003075843
   93               2.272              2229200              2246640                56166         1.04497599999975321339
   94               2.297              2229200              2246640                56166         1.09106400000014147622
   95               2.322              2229200              2246640                56166         1.04620300000002330876
   96               2.345              2229200              2246640                56166         1.04969599999993334905
   97               2.368              2229200              2246640                56166         1.03125000000003907985
   98               2.392              2229200              2246640                56166         1.03985999999967049234
   99               2.415              2229200              2246640                56166         1.03155700000012728879
  100               2.440              2229200              2246640                56166         1.14250300000007243284
  101               2.463              2229200              2246640                56166         1.02681800000015144292
  102               2.486              2229200              2246640                56166         1.07936999999980187681
  103               2.510              2229200              2246640                56166         1.06056700000012327223
  104               2.532              2229200              2246640                56166         1.06237399999997705891
  105               2.555              2229200              2246640                56166         1.01314699999965895927
  106               2.578              2229200              2246640                56166         1.01115000000007171366
  107               2.601              2229200              2246640                56166         1.05168799999999507122
  108               2.624              2229200              2246640                56166         1.01450699999983129374
  109               2.647              2229200              2246640                56166         1.02547799999985755903
  110               2.671              2229200              2246640                56166         1.05160400000015030741
  111               2.694              2229200              2246640                56166         1.00334499999998882913
  112               2.718              2229200              2246640                56166         1.07713399999997960776
  113               2.741              2229200              2246640                56166         1.08996800000005222842
  114               2.764              2229200              2246640                56166         1.08427099999985898648
  115               2.788              2229200              2246640                56166         1.04427299999976241907
  116               2.811              2229200              2246640                56166         1.05757700000008725283
  117               2.834              2229200              2246640                56166         1.04101199999995230883
  118               2.858              2229200              2246640                56166         1.08344800000015339947
  119               2.881              2229200              2246640                56166         1.01712300000000865907
  120               2.904              2229200              2246640                56166         1.02873400000014214584
  121               2.928              2229200              2246640                56166         0.99078499999993852043
  122               2.951              2229200              2246640                56166         1.04602300000022907511
  123               2.974              2229200              2246640                56166         1.01770499999975783112
  124               2.998              2229200              2246640                56166         1.03903400000016077342
  125               3.022              2229200              2246640                56166         1.06334499999993781216
  126               3.048              2229200              2246640                56166         1.10028400000006243431
  127               3.072              2229200              2246640                56166         1.07573599999977176367
  128               3.097              2229200              2246640                56166         1.06115900000025575878
  129               3.121              2229200              2246640                56166         1.11121300000016631770
  130               3.146              2229200              2246640                56166         1.19139999999973156264
  131               3.171              2229200              2246640                56166         1.11169199999983092653
  132               3.196              2229200              2246640                56166         1.13748199999985644126
  133               3.221              2229200              2246640                56166         1.18182199999994352879
  134               3.247              2229200              2246640                56166         1.19078100000002962133
  135               3.272              2229200              2246640                56166         1.14417399999977575931
  136               3.298              2229200              2246640                56166         1.16043000000010110284
  137               3.324              2229200              2246640                56166         1.08092199999987315095
  138               3.349              2229200              2246640                56166         1.06465200000016579907
  139               3.373              2229200              2246640                56166         1.05323100000020986045
  140               3.397              2229200              2246640                56166         1.06313700000004729418
  141               3.422              2229200              2246640                56166         1.14982099999982878558
  142               3.446              2229200              2246640                56166         1.12294799999990146944
  143               3.470              2229200              2246640                56166         1.11144300000010076701
  144               3.500              2229200              2246640                56166         1.07794700000019005870
  145               3.525              2229200              2246640                56166         1.18176199999986408784
  146               3.550              2229200              2246640                56166         1.09085099999983725638
  147               3.574              2229200              2246640                56166         1.05459600000035180756
  148               3.598              2229200              2246640                56166         1.10289400000018744663
  149               3.624              2229200              2246640                56166         1.15143400000006224104
  150               3.648              2229200              2246640                56166         1.19737699999999946954
  151               3.673              2229200              2246640                56166         1.55797299999971272655
  152               3.699              2229200              2246640                56166         1.17193599999998454564
  153               3.723              2229200              2246640                56166         1.06999199999968652719
  154               3.748              2229200              2246640                56166         1.16692500000015186856
  155               3.772              2229200              2246640                56166         1.02677800000039454176
  156               3.795              2229200              2246640                56166         1.15550700000000006185
  157               3.818              2229200              2246640                56166         1.09282999999971153215
  158               3.842              2229200              2246640                56166         1.04748799999976327513
  159               3.865              2229200              2246640                56166         1.02835400000023113876
