Index    Invoke Time(sec)       Use Size(byte)     Total Size(byte)         Total Object                    GC Time(ms) GC 4274 invokes.   92.438981279s
    1               0.084               318080              1259720                31493         0.00000000000000000000
    2               0.100               318160              1259720                31493         0.00000000000000000000
    3               0.116               318080              1259720                31493         0.00000000000000000000
    4               0.132               318080              1259720                31493         3.99999999999997601918
    5               0.152               318080              1259720                31493         0.00000000000000000000
    6               0.168               318080              1259720                31493         0.00000000000000000000
    7               0.184               318080              1259720                31493         4.00000000000000355271
    8               0.204               318080              1259720                31493         0.00000000000000000000
    9               0.224               318080              1259720                31493         0.00000000000000000000
   10               0.240               318080              1259720                31493         0.00000000000000000000
   11               0.256               318080              1259720                31493         4.00000000000000355271
   12               0.276               318080              1259720                31493         0.00000000000000000000
   13               0.296               318080              1259720                31493         0.00000000000000000000
   14               0.312               318080              1259720                31493         0.00000000000000000000
   15               0.332               318080              1259720                31493         0.00000000000000000000
   16               0.348               318080              1259720                31493         0.00000000000000000000
   17               0.368               318080              1259720                31493         0.00000000000000000000
   18               0.384               318080              1259720                31493         0.00000000000000000000
   19               0.400               318080              1259720                31493         4.00000000000000355271
   20               0.420               318080              1259720                31493         0.00000000000000000000
   21               0.436               318080              1259720                31493         0.00000000000000000000
   22               0.456               318080              1259720                31493         0.00000000000000000000
   23               0.476               318080              1259720                31493         0.00000000000000000000
   24               0.492               318080              1259720                31493         4.00000000000000355271
   25               0.516               318080              1259720                31493         0.00000000000000000000
   26               0.532               318080              1259720                31493         0.00000000000000000000
   27               0.548               318080              1259720                31493         4.00000000000000355271
   28               0.568               318080              1259720                31493         0.00000000000000000000
   29               0.588               318080              1259720                31493         0.00000000000000000000
   30               0.604               318080              1259720                31493         0.00000000000000000000
   31               0.624               318080              1259720                31493         0.00000000000000000000
   32               0.640               318080              1259720                31493         4.00000000000000355271
   33               0.660               318080              1259720                31493         0.00000000000000000000
   34               0.672               318080              1259720                31493         4.00000000000000355271
   35               0.692               318080              1259720                31493         0.00000000000000000000
   36               0.708               318080              1259720                31493         0.00000000000000000000
   37               0.724               318080              1259720                31493         0.00000000000000000000
   38               0.740               318080              1259720                31493         4.00000000000000355271
   39               0.760               318080              1259720                31493         0.00000000000000000000
   40               0.776               318080              1259720                31493         4.00000000000000355271
   41               0.796               318080              1259720                31493         0.00000000000000000000
   42               0.816               318080              1259720                31493         0.00000000000000000000
   43               0.836               318080              1259720                31493         0.00000000000000000000
   44               0.852               318080              1259720                31493         0.00000000000000000000
